history_id,account_id,borrower_id,event_at,status,changed_by,source,recorded_at,snap_month,loan_type,dpd,risk_segment,outstanding_amount
HISTORY0036937,ACC0018094,BRW0011347,2026-04-13 12:51:35,ACTIVE,AGT0000011,BATCH,2026-04-14 09:00:54,2026-04,BNPL,75,NPA,443059.46
HISTORY0027299,ACC0008070,BRW0009115,2026-04-13 12:40:08,WRITEOFF,AGT0000059,CALL,2026-04-12 12:49:18,2026-04,PERSONAL,45,LOW,516686.65
HISTORY0024416,ACC0004063,BRW0010869,2026-04-13 12:31:40,WRITEOFF,AGT0000077,CORE,2026-04-13 17:15:47,2026-04,AUTO,60,LOW,30837.21
HISTORY0014949,ACC0012872,BRW0005563,2026-04-13 12:26:28,WRITEOFF,AGT0000029,FIELD,2026-04-14 00:52:58,2026-04,BNPL,90,MEDIUM,603369.61
HISTORY0051351,ACC0014061,BRW0011177,2026-04-13 12:20:17,DELINQUENT,AGT0000036,CALL,2026-04-13 02:28:23,2026-04,CREDIT_CARD,45,MEDIUM,430595.37
HISTORY0009916,ACC0003629,BRW0009992,2026-04-13 12:16:47,PTP,AGT0000064,CORE,2026-04-12 14:10:51,2026-04,CREDIT_CARD,180,LOW,609210.66
HISTORY0008336,ACC0020544,BRW0011767,2026-04-13 12:08:49,PTP,AGT0000059,CORE,2026-04-13 00:22:28,2026-04,CREDIT_CARD,90,NPA,640273.21
HISTORY0042595,ACC0007333,BRW0008424,2026-04-13 11:57:16,CLOSED,AGT0000028,BATCH,2026-04-13 07:21:57,2026-04,BNPL,0,MEDIUM,12256.37
HISTORY0024513,ACC0001853,BRW0003151,2026-04-13 11:37:56,ACTIVE,AGT0000013,FIELD,2026-04-14 00:07:43,2026-04,CONSUMER,75,HIGH,390343.34
HISTORY0004457,ACC0011353,BRW0007413,2026-04-13 11:33:21,WRITEOFF,AGT0000002,BATCH,2026-04-13 17:52:28,2026-04,CREDIT_CARD,75,LOW,354797.48
HISTORY0049172,ACC0009213,BRW0000758,2026-04-13 11:32:40,ACTIVE,AGT0000073,CORE,2026-04-12 22:02:01,2026-04,AUTO,180,LOW,285909.64
HISTORY0056150,ACC0019518,BRW0004473,2026-04-13 11:23:24,WRITEOFF,AGT0000089,PAYMENT,2026-04-13 17:57:05,2026-04,AUTO,30,LOW,408139.37
HISTORY0003222,ACC0022281,BRW0009972,2026-04-13 11:16:35,PTP,AGT0000008,BATCH,2026-04-13 01:20:13,2026-04,BNPL,60,LOW,676313.91
HISTORY0016011,ACC0021904,BRW0002182,2026-04-13 11:01:35,CLOSED,AGT0000011,BATCH,2026-04-14 08:34:20,2026-04,BNPL,15,NPA,622482.9
HISTORY0026195,ACC0026373,BRW0008030,2026-04-13 10:26:53,PTP,AGT0000089,CORE,2026-04-12 22:42:30,2026-04,CONSUMER,180,NPA,15600.81
HISTORY0028385,ACC0021560,BRW0000375,2026-04-13 10:24:20,PTP,AGT0000029,PAYMENT,2026-04-13 09:09:36,2026-04,BNPL,5,MEDIUM,490308.11
HISTORY0028239,ACC0022899,BRW0001671,2026-04-13 10:18:54,PTP,AGT0000018,PAYMENT,2026-04-12 14:36:31,2026-04,PERSONAL,60,LOW,449407.92
HISTORY0047625,ACC0024447,BRW0007183,2026-04-13 10:17:16,PTP,AGT0000080,BATCH,2026-04-12 18:24:49,2026-04,CREDIT_CARD,15,HIGH,289223.09
HISTORY0036263,ACC0024185,BRW0006520,2026-04-13 10:11:44,PAID,AGT0000008,PAYMENT,2026-04-12 18:23:49,2026-04,CONSUMER,5,NPA,412019.86
HISTORY0009112,ACC0008890,BRW0003257,2026-04-13 10:09:36,ACTIVE,AGT0000018,CALL,2026-04-14 07:48:41,2026-04,BNPL,0,HIGH,149770.95
HISTORY0015228,ACC0014063,BRW0009588,2026-04-13 10:05:36,PAID,AGT0000029,FIELD,2026-04-14 00:27:10,2026-04,BNPL,15,MEDIUM,114520.19
HISTORY0015869,ACC0001861,BRW0010887,2026-04-13 10:04:34,ACTIVE,AGT0000085,PAYMENT,2026-04-12 15:14:54,2026-04,AUTO,180,NPA,266000.41
HISTORY0001991,ACC0010083,BRW0003536,2026-04-13 09:56:11,WRITEOFF,AGT0000012,FIELD,2026-04-14 01:27:58,2026-04,CONSUMER,120,LOW,333793.71
HISTORY0037989,ACC0010508,BRW0002300,2026-04-13 09:47:56,WRITEOFF,AGT0000075,CORE,2026-04-13 22:01:13,2026-04,BNPL,180,LOW,642343.84
HISTORY0028772,ACC0026078,BRW0001756,2026-04-13 09:47:05,WRITEOFF,AGT0000056,PAYMENT,2026-04-14 05:33:32,2026-04,CREDIT_CARD,1,LOW,544432.32
HISTORY0057560,ACC0012230,BRW0008765,2026-04-13 09:39:14,PTP,AGT0000051,FIELD,2026-04-14 01:28:19,2026-04,CONSUMER,0,MEDIUM,315833.67
HISTORY0037592,ACC0024948,BRW0002086,2026-04-13 09:39:04,NPA,AGT0000040,FIELD,2026-04-12 11:05:24,2026-04,AUTO,180,LOW,526000.33
HISTORY0012429,ACC0012730,BRW0000625,2026-04-13 09:33:54,DELINQUENT,AGT0000097,CORE,2026-04-13 08:03:00,2026-04,AUTO,15,HIGH,26523.97
HISTORY0039954,ACC0028156,BRW0008708,2026-04-13 09:24:50,NPA,AGT0000048,CALL,2026-04-12 14:49:12,2026-04,CREDIT_CARD,1,NPA,450107.06
HISTORY0053912,ACC0028193,BRW0000246,2026-04-13 09:19:53,PTP,AGT0000034,PAYMENT,2026-04-14 07:08:22,2026-04,CONSUMER,75,MEDIUM,112997.65
HISTORY0023526,ACC0018777,BRW0002180,2026-04-13 09:13:16,PTP,AGT0000087,FIELD,2026-04-12 14:54:55,2026-04,AUTO,0,MEDIUM,524873.68
HISTORY0035177,ACC0026550,BRW0007942,2026-04-13 09:01:20,CLOSED,AGT0000028,CALL,2026-04-13 22:12:07,2026-04,AUTO,180,MEDIUM,382018.15
HISTORY0027680,ACC0018071,BRW0009124,2026-04-13 08:51:01,DELINQUENT,AGT0000033,PAYMENT,2026-04-13 10:44:35,2026-04,CREDIT_CARD,15,HIGH,550889.94
HISTORY0048156,ACC0028246,BRW0004436,2026-04-13 08:50:41,CLOSED,AGT0000086,BATCH,2026-04-12 13:17:16,2026-04,CREDIT_CARD,1,MEDIUM,612659.15
HISTORY0020330,ACC0027635,BRW0001700,2026-04-13 08:50:29,DELINQUENT,AGT0000085,FIELD,2026-04-13 10:15:06,2026-04,PERSONAL,120,NPA,270377.25
HISTORY0055059,ACC0015860,BRW0010643,2026-04-13 08:48:26,DELINQUENT,AGT0000082,BATCH,2026-04-13 08:46:01,2026-04,PERSONAL,0,HIGH,279848.16
HISTORY0013429,ACC0028300,BRW0007985,2026-04-13 08:42:10,PTP,AGT0000092,BATCH,2026-04-12 21:09:23,2026-04,BNPL,5,NPA,600345.87
HISTORY0024954,ACC0003853,BRW0011411,2026-04-13 08:34:48,PAID,AGT0000039,FIELD,2026-04-12 12:07:07,2026-04,BNPL,30,HIGH,345390.15
HISTORY0037648,ACC0017419,BRW0001734,2026-04-13 08:27:54,CLOSED,AGT0000002,CALL,2026-04-12 19:17:19,2026-04,BNPL,5,LOW,152309.12
HISTORY0007267,ACC0012198,BRW0005441,2026-04-13 08:20:15,PTP,AGT0000041,CORE,2026-04-13 08:25:31,2026-04,AUTO,90,LOW,244270.48
HISTORY0037493,ACC0027797,BRW0010863,2026-04-13 08:10:08,CLOSED,AGT0000094,BATCH,2026-04-13 14:55:03,2026-04,AUTO,5,NPA,303516.38
HISTORY0005323,ACC0028999,BRW0007082,2026-04-13 08:05:16,NPA,AGT0000044,BATCH,2026-04-13 09:05:50,2026-04,BNPL,15,HIGH,17299.67
HISTORY0015313,ACC0022274,BRW0004702,2026-04-13 08:03:14,WRITEOFF,AGT0000028,PAYMENT,2026-04-13 06:40:44,2026-04,CONSUMER,5,MEDIUM,577421.48
HISTORY0021549,ACC0023850,BRW0006614,2026-04-13 08:03:08,DELINQUENT,AGT0000040,PAYMENT,2026-04-13 06:49:01,2026-04,PERSONAL,120,LOW,443155.96
HISTORY0053988,ACC0013785,BRW0011077,2026-04-13 08:00:39,PAID,AGT0000001,CALL,2026-04-13 09:31:33,2026-04,BNPL,1,NPA,421578.99
HISTORY0036267,ACC0003620,BRW0004011,2026-04-13 08:00:14,NPA,AGT0000008,CALL,2026-04-13 11:24:15,2026-04,PERSONAL,180,LOW,487790.19
HISTORY0044243,ACC0015397,BRW0004863,2026-04-13 07:55:41,PTP,AGT0000048,CALL,2026-04-12 18:31:31,2026-04,CONSUMER,45,LOW,75302.48
HISTORY0042513,ACC0011355,BRW0010859,2026-04-13 07:52:14,PAID,AGT0000024,PAYMENT,2026-04-12 21:25:51,2026-04,AUTO,120,LOW,157047.32
HISTORY0015680,ACC0028614,BRW0008433,2026-04-13 07:45:24,PTP,AGT0000069,FIELD,2026-04-13 14:38:37,2026-04,PERSONAL,90,LOW,91307.48
HISTORY0054714,ACC0022402,BRW0005558,2026-04-13 07:42:44,CLOSED,AGT0000019,CORE,2026-04-12 15:19:17,2026-04,BNPL,1,NPA,290440.02
HISTORY0016562,ACC0007493,BRW0000374,2026-04-13 07:29:48,CLOSED,AGT0000039,BATCH,2026-04-12 11:57:41,2026-04,BNPL,15,NPA,627020.98
HISTORY0028180,ACC0013109,BRW0007717,2026-04-13 07:28:15,CLOSED,AGT0000071,BATCH,2026-04-13 10:30:06,2026-04,CONSUMER,60,NPA,358641.13
HISTORY0033553,ACC0026450,BRW0011376,2026-04-13 07:26:57,NPA,AGT0000094,PAYMENT,2026-04-13 16:03:31,2026-04,AUTO,90,NPA,49336.6
HISTORY0049967,ACC0023122,BRW0009784,2026-04-13 07:20:25,WRITEOFF,AGT0000047,CORE,2026-04-14 00:42:46,2026-04,PERSONAL,60,NPA,2545.01
HISTORY0022195,ACC0001308,BRW0010242,2026-04-13 07:15:58,WRITEOFF,AGT0000098,BATCH,2026-04-13 16:01:20,2026-04,CONSUMER,1,HIGH,138036.72
HISTORY0046307,ACC0010413,BRW0008273,2026-04-13 07:15:51,NPA,AGT0000068,BATCH,2026-04-12 20:07:51,2026-04,CREDIT_CARD,75,NPA,667411.89
HISTORY0040003,ACC0011021,BRW0002196,2026-04-13 07:10:37,WRITEOFF,AGT0000082,PAYMENT,2026-04-14 01:00:46,2026-04,BNPL,0,HIGH,23055.77
HISTORY0032837,ACC0020815,BRW0001649,2026-04-13 06:58:32,CLOSED,AGT0000063,FIELD,2026-04-13 00:33:26,2026-04,PERSONAL,1,HIGH,595771.96
HISTORY0010062,ACC0011754,BRW0009749,2026-04-13 06:37:30,DELINQUENT,AGT0000082,CALL,2026-04-13 01:56:50,2026-04,AUTO,5,MEDIUM,484939.07
HISTORY0039743,ACC0013436,BRW0010906,2026-04-13 06:21:46,DELINQUENT,AGT0000077,CALL,2026-04-13 04:13:18,2026-04,AUTO,45,HIGH,582032.77
HISTORY0031487,ACC0029345,BRW0010736,2026-04-13 06:04:39,DELINQUENT,AGT0000014,CALL,2026-04-13 13:17:29,2026-04,CONSUMER,180,MEDIUM,681437.04
HISTORY0012568,ACC0012759,BRW0004090,2026-04-13 06:02:58,DELINQUENT,AGT0000035,FIELD,2026-04-12 17:07:35,2026-04,AUTO,1,MEDIUM,205637.73
HISTORY0001833,ACC0010337,BRW0005118,2026-04-13 05:58:25,PAID,AGT0000016,CORE,2026-04-13 05:55:17,2026-04,CONSUMER,0,LOW,96000.51
HISTORY0027310,ACC0021017,BRW0009805,2026-04-13 05:57:33,ACTIVE,AGT0000004,BATCH,2026-04-13 12:01:14,2026-04,AUTO,90,LOW,658112.94
HISTORY0039665,ACC0023134,BRW0000538,2026-04-13 05:55:24,PAID,AGT0000009,PAYMENT,2026-04-13 19:11:07,2026-04,PERSONAL,0,MEDIUM,288312.04
HISTORY0042941,ACC0017604,BRW0011235,2026-04-13 05:52:13,WRITEOFF,AGT0000028,CALL,2026-04-14 05:17:31,2026-04,AUTO,5,HIGH,574652.67
HISTORY0036647,ACC0006504,BRW0003638,2026-04-13 05:46:44,ACTIVE,AGT0000096,CORE,2026-04-12 15:44:41,2026-04,PERSONAL,30,HIGH,484298.93
HISTORY0059913,ACC0027197,BRW0010250,2026-04-13 05:40:37,CLOSED,AGT0000062,CALL,2026-04-13 08:53:56,2026-04,CONSUMER,30,LOW,205380.48
HISTORY0016136,ACC0022300,BRW0003211,2026-04-13 05:35:32,WRITEOFF,AGT0000050,PAYMENT,2026-04-12 09:29:34,2026-04,CONSUMER,120,NPA,473026.94
HISTORY0022216,ACC0029641,BRW0007494,2026-04-13 05:26:35,DELINQUENT,AGT0000005,PAYMENT,2026-04-14 04:54:37,2026-04,AUTO,5,MEDIUM,301891.6
HISTORY0018065,ACC0017973,BRW0006264,2026-04-13 05:04:54,PAID,AGT0000080,FIELD,2026-04-13 16:03:42,2026-04,BNPL,180,NPA,177784.19
HISTORY0037274,ACC0026033,BRW0000828,2026-04-13 05:03:00,CLOSED,AGT0000046,CALL,2026-04-12 06:02:43,2026-04,AUTO,45,MEDIUM,279432.37
HISTORY0032117,ACC0010089,BRW0007585,2026-04-13 05:01:48,PTP,AGT0000003,BATCH,2026-04-14 02:59:54,2026-04,BNPL,120,MEDIUM,317379.01
HISTORY0044548,ACC0000449,BRW0001645,2026-04-13 04:56:11,CLOSED,AGT0000017,CALL,2026-04-13 20:27:26,2026-04,PERSONAL,45,LOW,226308.42
HISTORY0014545,ACC0009985,BRW0005981,2026-04-13 04:47:14,NPA,AGT0000054,FIELD,2026-04-12 07:51:42,2026-04,CREDIT_CARD,60,MEDIUM,429246.07
HISTORY0007544,ACC0025438,BRW0008345,2026-04-13 04:47:12,PTP,AGT0000021,BATCH,2026-04-13 01:02:05,2026-04,BNPL,45,NPA,158432.74
HISTORY0035456,ACC0024744,BRW0008263,2026-04-13 04:47:08,PAID,AGT0000053,PAYMENT,2026-04-12 10:51:11,2026-04,CREDIT_CARD,90,LOW,47555.52
HISTORY0039295,ACC0000046,BRW0008775,2026-04-13 04:46:53,ACTIVE,AGT0000006,FIELD,2026-04-12 07:14:27,2026-04,CONSUMER,30,LOW,487057.57
HISTORY0051812,ACC0021567,BRW0010695,2026-04-13 04:42:52,PTP,AGT0000096,PAYMENT,2026-04-12 12:10:49,2026-04,PERSONAL,90,MEDIUM,515157.94
HISTORY0035176,ACC0004858,BRW0004692,2026-04-13 04:42:02,ACTIVE,AGT0000028,FIELD,2026-04-13 10:40:29,2026-04,AUTO,5,HIGH,589977.99
HISTORY0010467,ACC0020635,BRW0009503,2026-04-13 04:38:26,WRITEOFF,AGT0000098,BATCH,2026-04-13 02:22:06,2026-04,AUTO,75,MEDIUM,308997.08
HISTORY0040927,ACC0027190,BRW0006249,2026-04-13 04:30:48,PTP,AGT0000065,PAYMENT,2026-04-13 10:45:27,2026-04,CONSUMER,1,LOW,212704.45
HISTORY0036966,ACC0006993,BRW0008107,2026-04-13 04:30:14,PTP,AGT0000017,PAYMENT,2026-04-12 23:30:51,2026-04,BNPL,180,NPA,694106.13
HISTORY0018709,ACC0000017,BRW0003364,2026-04-13 04:25:35,WRITEOFF,AGT0000060,BATCH,2026-04-13 02:18:15,2026-04,BNPL,180,NPA,5858.33
HISTORY0033960,ACC0008332,BRW0006617,2026-04-13 04:24:36,CLOSED,AGT0000068,CORE,2026-04-14 01:08:21,2026-04,AUTO,180,MEDIUM,31478.35
HISTORY0007944,ACC0019690,BRW0011636,2026-04-13 04:23:16,NPA,AGT0000073,BATCH,2026-04-13 03:35:14,2026-04,CONSUMER,60,LOW,365145.97
HISTORY0037465,ACC0013963,BRW0006071,2026-04-13 04:21:13,WRITEOFF,AGT0000033,CORE,2026-04-13 11:42:12,2026-04,CONSUMER,90,MEDIUM,298274.85
HISTORY0015141,ACC0024436,BRW0011445,2026-04-13 04:18:50,WRITEOFF,AGT0000040,CALL,2026-04-14 02:43:45,2026-04,PERSONAL,1,HIGH,668974.38
HISTORY0017517,ACC0025275,BRW0001177,2026-04-13 04:18:07,NPA,AGT0000051,PAYMENT,2026-04-13 18:32:53,2026-04,AUTO,90,NPA,631156.13
HISTORY0028302,ACC0011873,BRW0003980,2026-04-13 04:11:52,PAID,AGT0000058,BATCH,2026-04-12 19:09:50,2026-04,CONSUMER,180,NPA,449460.68
HISTORY0051817,ACC0000585,BRW0006806,2026-04-13 04:11:34,CLOSED,AGT0000019,BATCH,2026-04-12 08:15:35,2026-04,BNPL,60,NPA,202413.58
HISTORY0008217,ACC0001786,BRW0002868,2026-04-13 04:01:37,WRITEOFF,AGT0000009,CORE,2026-04-12 20:31:24,2026-04,PERSONAL,1,NPA,375840.22
HISTORY0056576,ACC0010768,BRW0002584,2026-04-13 03:50:15,NPA,AGT0000020,CORE,2026-04-13 10:09:40,2026-04,CREDIT_CARD,120,LOW,427990.55
HISTORY0002039,ACC0008160,BRW0010248,2026-04-13 03:49:54,WRITEOFF,AGT0000032,PAYMENT,2026-04-12 09:15:33,2026-04,BNPL,75,LOW,442583.96
HISTORY0055966,ACC0016353,BRW0008875,2026-04-13 03:45:17,PAID,AGT0000061,CORE,2026-04-13 04:40:32,2026-04,PERSONAL,75,NPA,154890.38
HISTORY0055732,ACC0012497,BRW0008801,2026-04-13 03:27:23,PTP,AGT0000096,BATCH,2026-04-12 15:53:12,2026-04,BNPL,15,LOW,33847.93
HISTORY0055555,ACC0018490,BRW0002349,2026-04-13 03:22:55,PAID,AGT0000077,BATCH,2026-04-13 15:39:19,2026-04,PERSONAL,120,HIGH,410554.58
HISTORY0037256,ACC0015787,BRW0001513,2026-04-13 03:20:55,CLOSED,AGT0000062,CALL,2026-04-12 04:08:23,2026-04,PERSONAL,5,LOW,394808.85
HISTORY0004797,ACC0023288,BRW0009421,2026-04-13 03:13:25,ACTIVE,AGT0000062,CALL,2026-04-13 17:41:59,2026-04,AUTO,75,LOW,206620.73
HISTORY0046651,ACC0025158,BRW0010538,2026-04-13 03:06:08,NPA,AGT0000019,BATCH,2026-04-13 14:01:08,2026-04,CONSUMER,120,LOW,637206.73
HISTORY0012670,ACC0003751,BRW0010280,2026-04-13 03:05:40,PTP,AGT0000037,BATCH,2026-04-12 14:45:41,2026-04,PERSONAL,15,HIGH,412547.39
HISTORY0053698,ACC0029243,BRW0000550,2026-04-13 03:03:40,PTP,AGT0000048,BATCH,2026-04-12 18:41:34,2026-04,PERSONAL,30,MEDIUM,67777.22
HISTORY0047826,ACC0003706,BRW0009463,2026-04-13 02:58:03,PAID,AGT0000076,FIELD,2026-04-12 15:00:02,2026-04,CREDIT_CARD,60,NPA,69160.13
HISTORY0012511,ACC0023771,BRW0010676,2026-04-13 02:47:17,NPA,AGT0000011,CORE,2026-04-13 20:12:30,2026-04,CONSUMER,1,NPA,279546.54
HISTORY0029404,ACC0028878,BRW0005774,2026-04-13 02:46:29,DELINQUENT,AGT0000015,CORE,2026-04-12 21:17:47,2026-04,PERSONAL,60,MEDIUM,323836.7
HISTORY0019477,ACC0026248,BRW0001361,2026-04-13 02:45:03,DELINQUENT,AGT0000091,PAYMENT,2026-04-14 02:08:13,2026-04,AUTO,180,LOW,531879.57
HISTORY0045008,ACC0000209,BRW0008599,2026-04-13 02:31:11,ACTIVE,AGT0000097,PAYMENT,2026-04-12 05:22:56,2026-04,CONSUMER,1,LOW,581795.38
HISTORY0043151,ACC0002043,BRW0011826,2026-04-13 02:27:41,PAID,AGT0000074,PAYMENT,2026-04-13 22:28:00,2026-04,CONSUMER,60,MEDIUM,444557.91
HISTORY0038152,ACC0011518,BRW0003300,2026-04-13 02:10:56,CLOSED,AGT0000004,CORE,2026-04-13 23:56:26,2026-04,AUTO,180,NPA,483745.32
HISTORY0059250,ACC0005431,BRW0000572,2026-04-13 02:08:18,NPA,AGT0000040,FIELD,2026-04-13 11:42:46,2026-04,CONSUMER,0,NPA,561564.47
HISTORY0057130,ACC0026995,BRW0011017,2026-04-13 01:52:54,WRITEOFF,AGT0000008,CALL,2026-04-13 00:17:15,2026-04,BNPL,1,LOW,216745.96
HISTORY0012169,ACC0026633,BRW0008885,2026-04-13 01:51:59,PTP,AGT0000079,BATCH,2026-04-13 15:54:30,2026-04,CONSUMER,60,LOW,130048.02
HISTORY0018232,ACC0020307,BRW0011861,2026-04-13 01:44:14,PAID,AGT0000026,CALL,2026-04-13 11:03:42,2026-04,BNPL,120,MEDIUM,569968.03
HISTORY0024966,ACC0029644,BRW0011913,2026-04-13 01:31:25,DELINQUENT,AGT0000041,CORE,2026-04-13 05:16:56,2026-04,BNPL,1,MEDIUM,75864.07
HISTORY0048349,ACC0001689,BRW0005823,2026-04-13 01:30:10,PAID,AGT0000046,CORE,2026-04-12 08:43:43,2026-04,CONSUMER,5,NPA,690465.42
HISTORY0048136,ACC0023447,BRW0011365,2026-04-13 01:29:07,DELINQUENT,AGT0000004,PAYMENT,2026-04-13 17:02:11,2026-04,AUTO,90,NPA,404304.33
HISTORY0055416,ACC0019027,BRW0002873,2026-04-13 01:28:15,PAID,AGT0000021,CORE,2026-04-13 14:30:41,2026-04,BNPL,120,MEDIUM,25698.12
HISTORY0033028,ACC0002221,BRW0005394,2026-04-13 01:24:28,PAID,AGT0000052,FIELD,2026-04-13 20:49:31,2026-04,AUTO,30,MEDIUM,426296.81
HISTORY0012597,ACC0012043,BRW0008374,2026-04-13 01:15:26,ACTIVE,AGT0000039,BATCH,2026-04-12 15:38:44,2026-04,BNPL,120,MEDIUM,187175.71
HISTORY0010187,ACC0015882,BRW0004838,2026-04-13 00:57:15,CLOSED,AGT0000089,CORE,2026-04-12 05:48:56,2026-04,BNPL,75,MEDIUM,531583.62
HISTORY0013333,ACC0007662,BRW0001099,2026-04-13 00:55:34,PTP,AGT0000078,FIELD,2026-04-13 00:30:45,2026-04,CONSUMER,75,LOW,511170.56
HISTORY0013402,ACC0011394,BRW0009501,2026-04-13 00:55:18,PTP,AGT0000017,CALL,2026-04-13 03:54:51,2026-04,BNPL,180,NPA,42536.03
HISTORY0006384,ACC0009830,BRW0000394,2026-04-13 00:53:06,DELINQUENT,AGT0000002,CORE,2026-04-13 12:04:02,2026-04,CREDIT_CARD,60,NPA,662087.36
HISTORY0016271,ACC0015581,BRW0003090,2026-04-13 00:47:39,CLOSED,AGT0000070,CORE,2026-04-13 22:57:54,2026-04,PERSONAL,5,LOW,28433.07
HISTORY0001466,ACC0004155,BRW0003420,2026-04-13 00:26:14,PAID,AGT0000019,BATCH,2026-04-12 11:28:36,2026-04,AUTO,180,MEDIUM,52840.69
HISTORY0005111,ACC0001511,BRW0004061,2026-04-13 00:26:04,CLOSED,AGT0000029,CALL,2026-04-12 09:09:11,2026-04,PERSONAL,90,NPA,321286.87
HISTORY0013894,ACC0025212,BRW0002123,2026-04-13 00:17:07,PTP,AGT0000022,CALL,2026-04-12 03:09:23,2026-04,CONSUMER,15,LOW,237503.63
HISTORY0021794,ACC0001092,BRW0000944,2026-04-12 23:55:58,ACTIVE,AGT0000093,CORE,2026-04-13 01:12:41,2026-04,AUTO,30,NPA,564287.57
HISTORY0059060,ACC0025592,BRW0005938,2026-04-12 23:55:30,CLOSED,AGT0000072,CALL,2026-04-12 08:53:05,2026-04,AUTO,0,MEDIUM,95521.96
HISTORY0000586,ACC0025731,BRW0006466,2026-04-12 23:51:13,ACTIVE,AGT0000019,CORE,2026-04-12 15:43:02,2026-04,CONSUMER,30,LOW,331724.9
HISTORY0056288,ACC0011579,BRW0008463,2026-04-12 23:50:50,WRITEOFF,AGT0000012,CORE,2026-04-13 15:04:16,2026-04,BNPL,120,HIGH,77720.0
HISTORY0019593,ACC0008150,BRW0011775,2026-04-12 23:38:24,PAID,AGT0000066,CALL,2026-04-12 12:44:20,2026-04,CREDIT_CARD,60,MEDIUM,372102.62
HISTORY0045150,ACC0011866,BRW0008077,2026-04-12 23:23:39,PTP,AGT0000005,FIELD,2026-04-12 03:38:48,2026-04,PERSONAL,5,NPA,682635.29
HISTORY0007050,ACC0011273,BRW0006654,2026-04-12 23:16:01,DELINQUENT,AGT0000065,BATCH,2026-04-12 15:41:30,2026-04,CONSUMER,60,LOW,3974.82
HISTORY0031170,ACC0012676,BRW0000169,2026-04-12 23:08:49,PAID,AGT0000042,FIELD,2026-04-13 20:24:40,2026-04,CREDIT_CARD,90,HIGH,223051.12
HISTORY0024222,ACC0003868,BRW0005126,2026-04-12 23:06:10,ACTIVE,AGT0000005,PAYMENT,2026-04-12 06:41:18,2026-04,AUTO,45,LOW,342823.69
HISTORY0045147,ACC0015953,BRW0006856,2026-04-12 23:03:17,CLOSED,AGT0000026,CORE,2026-04-12 04:32:35,2026-04,BNPL,0,HIGH,65912.17
HISTORY0030575,ACC0023945,BRW0001737,2026-04-12 23:01:07,WRITEOFF,AGT0000016,CALL,2026-04-12 19:15:54,2026-04,PERSONAL,0,LOW,85166.01
HISTORY0004087,ACC0000842,BRW0010475,2026-04-12 22:56:15,WRITEOFF,AGT0000097,BATCH,2026-04-12 22:51:27,2026-04,PERSONAL,1,NPA,273820.98
HISTORY0059774,ACC0001181,BRW0004483,2026-04-12 22:55:11,PAID,AGT0000059,CALL,2026-04-12 16:19:21,2026-04,PERSONAL,0,LOW,113407.89
HISTORY0048589,ACC0008408,BRW0009762,2026-04-12 22:45:33,WRITEOFF,AGT0000052,BATCH,2026-04-12 02:41:31,2026-04,PERSONAL,30,MEDIUM,173123.38
HISTORY0025617,ACC0021406,BRW0006359,2026-04-12 22:37:50,ACTIVE,AGT0000048,PAYMENT,2026-04-12 14:44:30,2026-04,CONSUMER,1,HIGH,611206.37
HISTORY0026867,ACC0023186,BRW0000115,2026-04-12 22:34:35,WRITEOFF,AGT0000024,PAYMENT,2026-04-13 19:40:54,2026-04,AUTO,90,LOW,154626.2
HISTORY0024443,ACC0029981,BRW0005648,2026-04-12 22:17:26,ACTIVE,AGT0000036,PAYMENT,2026-04-12 23:33:05,2026-04,PERSONAL,5,MEDIUM,624379.45
HISTORY0024911,ACC0002781,BRW0001144,2026-04-12 22:08:06,CLOSED,AGT0000076,CORE,2026-04-12 08:25:38,2026-04,AUTO,120,MEDIUM,437601.02
HISTORY0054339,ACC0009342,BRW0003547,2026-04-12 21:56:29,DELINQUENT,AGT0000017,BATCH,2026-04-13 11:25:36,2026-04,PERSONAL,180,LOW,302190.89
HISTORY0009118,ACC0001367,BRW0005490,2026-04-12 21:54:59,ACTIVE,AGT0000063,BATCH,2026-04-13 04:58:00,2026-04,AUTO,1,MEDIUM,528052.87
HISTORY0053731,ACC0016731,BRW0000773,2026-04-12 21:54:18,PAID,AGT0000043,PAYMENT,2026-04-13 11:58:54,2026-04,CREDIT_CARD,120,MEDIUM,88140.11
HISTORY0058198,ACC0007185,BRW0006660,2026-04-12 21:41:16,DELINQUENT,AGT0000066,PAYMENT,2026-04-12 10:31:26,2026-04,PERSONAL,180,HIGH,632109.03
HISTORY0007361,ACC0029636,BRW0000585,2026-04-12 21:40:54,DELINQUENT,AGT0000066,PAYMENT,2026-04-11 22:50:33,2026-04,AUTO,30,HIGH,587872.51
HISTORY0007782,ACC0003298,BRW0010742,2026-04-12 21:37:47,CLOSED,AGT0000032,CALL,2026-04-13 06:33:05,2026-04,CONSUMER,75,NPA,68123.41
HISTORY0004111,ACC0025745,BRW0011317,2026-04-12 21:27:23,CLOSED,AGT0000075,BATCH,2026-04-12 18:32:20,2026-04,CONSUMER,0,NPA,217170.84
HISTORY0042510,ACC0019102,BRW0011213,2026-04-12 21:17:26,ACTIVE,AGT0000021,PAYMENT,2026-04-12 06:29:10,2026-04,BNPL,120,HIGH,304616.44
HISTORY0012232,ACC0019021,BRW0008928,2026-04-12 21:07:48,PAID,AGT0000003,FIELD,2026-04-13 07:32:22,2026-04,PERSONAL,5,HIGH,430533.57
